iteration,chain,θ[1],θ[2],θ[3],θ[4],θ[5],θ₂[1],θ₂[2],λ[1],λ[2],λ[3],λ[4],λ[5],μ,δ,lp
40,1,0.7196849399946791,-1.4177785611646707,-1.3545841363391078,-0.12237058853018887,-0.22581897278374335,0.966876684804511,-0.43755968495354935,1.4385302433191154,0.11065541524253635,0.11937315168036788,0.5236955859924491,0.46255825771257786,1.621640583069309,0.8034985949431118,-9.210178939780917
41,1,0.39313922020898767,0.4616691539222658,0.8705708410431621,0.0810876882147734,0.7407022467119444,0.7359631477950475,-1.101162204029903,0.9721618891668911,1.0554877524717652,1.7240652322398342,0.6685161165913952,1.4752724668996582,1.4448154164116827,0.5766146410763594,-8.150072447125188
42,1,-1.69037808526522,1.2036492900281406,0.268348342444913,-0.009501476397779096,-1.5770756385400135,1.5569836548165235,-0.010543124515490939,0.07978229212721442,2.571216538095556,0.8369574977391822,0.5996544108179959,0.09140173974920249,2.1781847085425388,0.9947423080431519,-11.077433544429503
43,1,-0.334387945856731,-0.34179611174730834,0.3923936965953815,-1.88240968640426,-0.1297313466323573,-0.5804583457793009,-0.9539665862169521,0.4060554570342402,0.4024617031528056,0.9712925545170322,0.06336195834789249,0.5190901995832091,0.7480921055025432,0.6206528983874668,-9.027516373451984
44,1,0.05890245379169785,0.9723212028897693,-1.0010218178092645,-0.2686716390451518,-1.7219429106824606,-0.9708664864919854,0.44004788661168004,0.6509535081018817,1.9479654004131715,0.1824596581968511,0.4393732642801828,0.07681683225782775,0.6154305078869593,1.2461065661408208,-9.494778939814383
45,1,0.15086351543247897,-0.3707875592420754,1.076678823304635,-0.9213561077492277,1.3096679329437417,0.33813647794017393,0.1251711070080833,0.7269018761389697,0.38870092123310107,2.2078398364972105,0.20076357052753802,2.920052277964686,1.184200944819733,1.0645855340446952,-8.439375611703383
46,1,0.8494945262710494,0.32726455021440704,0.9254432511582511,-0.126900048992222,-0.37281344071866657,1.1098648053974718,-0.5417321064967631,1.6810076941206589,0.8982718396385326,1.84141058719342,0.5208568376392049,0.38775711452673145,1.741823238244262,0.7627186532491255,-8.115347378727696
47,1,2.6710826623935318,-0.33211798904849793,0.4566198259893701,0.7676255596404691,-0.5690535953531275,-2.5442219276207525,0.702895882474548,14.958791614801497,0.4071630388662055,1.0491116843449164,1.5237138414685416,0.30639985497844713,0.2802394216644128,1.421123763295129,-14.099412455562256
48,1,0.7625677611267815,-1.0095226897412704,0.4023196297813779,0.16566469598088313,0.7317885069504677,1.2656379088988785,0.27872475981061623,1.5144938842598934,0.18060784007210556,0.9829309118528627,0.739928022191897,1.4595763295090236,1.8829109451961903,1.149540594946293,-8.435066109678925
49,1,2.055877987116023,-1.7369193219031875,-0.635326590620732,-0.6596186204502799,0.79518457436928,0.059924564813496166,-1.6355965617947414,7.14957979135658,0.07544863493205085,0.28297636273130156,0.2748465479428197,1.5749467926194833,1.0304156684215025,0.44140242958799086,-12.129242334253245
50,1,-1.5099340616798211,0.7255546552840445,-1.2155061509622982,0.2866300884347267,0.6486601774197283,0.4859300227513593,-0.30906586361576793,0.0990707662085015,1.4486985277961475,0.14105471966547117,0.8555216373841931,1.3210042105138746,1.2750240120018506,0.8568152752014468,-8.991745812373932
51,1,-0.1909386063422273,0.0970040388185768,-0.04415328074842662,0.3522997892622921,2.046628085424736,0.4687428730101778,-0.09472240196723404,0.48233020464398274,0.6814072367364437,0.5752307945458147,0.9256674326174552,7.070659114512202,1.2641139430818369,0.9537428425144672,-8.727225094000573
52,1,2.075736980736875,-0.24281233716156173,-0.059450353053676235,2.108548603913756,1.204897059386531,-1.0600168989874208,0.6351458998778662,7.322006312930117,0.4532212760796368,0.5647679028415972,7.616053519399933,2.575069364090685,0.5885999962853773,1.3737894590671422,-12.330557966337826
53,1,-0.5079414240099811,0.3696026871815076,1.8732288766829952,-0.5918569203695481,-0.8010831862125848,0.629430979250489,1.2678554138261824,0.3297139862011347,0.9450884335579317,5.742385130696861,0.29812920743683147,0.23193460467412028,1.369869513420275,1.884999785134738,-9.882203059665978
54,1,1.43060517131478,1.9472256050343346,0.5974472830374041,0.8268549722008368,-0.29689137576550295,-0.41279729749551874,-0.6603291154661272,3.376116909001629,6.275610217090133,1.2422655134944867,1.6359537484150992,0.42474357252413825,0.8135087074050946,0.7188054387055299,-10.21933560878859
55,1,-0.16981721162633312,1.166210942784827,-0.47710133854126696,-0.44997328175949897,-0.5086277090548281,0.21628303830714435,0.15084374714392165,0.4947114310644809,2.4582583990278,0.3421446745910099,0.35346601456509014,0.3294425646466391,1.1142054156368508,1.0783389776544765,-7.506180644983235
56,1,-0.03489355098644868,1.2460141351804113,0.03302715013977731,-0.1951357315959378,0.09926710675345628,0.2552518395667031,0.925918109904767,0.581658216175824,2.705311227931352,0.6310517419813668,0.47990703164364384,0.6832602367182012,1.1361279202160093,1.588768288891039,-7.695204401281046
57,1,0.40368271789044263,-1.91413462585074,1.6739815346263527,-1.5670958163966056,-0.44364223647426887,-1.3044474512898312,-0.6282892881922256,0.9845400132278407,0.06099511188692428,4.5212017913774885,0.09250292811421851,0.3561616123847869,0.52088617996982,0.7304133705364635,-12.121581530162423
58,1,0.2745865425792728,-0.6638119964866842,-1.3638313650073144,-0.7278930424877813,-2.2408157798677695,0.35363549212413853,-0.6576821652267816,0.84324633704422,0.2734669799688553,0.11805582915092204,0.25322631840013393,0.041213931530456195,1.193413568982898,0.7197573896222669,-10.6749535627211
59,1,0.7254004931067226,0.5869553526306746,1.414173783206935,-1.1764233170966871,-0.4279074295845445,-0.7500091342556453,-0.6636222895064962,1.448430551160835,1.226723045125628,3.3101997660483753,0.1478276840472983,0.36295046448549945,0.6872861398601527,0.7176228368957084,-9.152867124627841
60,1,0.20104304815217494,-0.16180627180995102,1.0663439061544076,1.0696411892608104,0.26338351226511614,1.2553369874140345,-0.5234271657518993,0.772017282756709,0.4994900873817927,2.1806275173724945,2.1892727851599796,0.831985900114861,1.8732380176911712,0.7697314564082544,-8.566089232989306
61,1,-0.8580826953687641,-0.7221754025807756,-0.2121638633914338,0.8453237074362031,0.24767006963265642,0.3784926748349907,-0.36015629920588615,0.21660080358158393,0.254969720733185,0.470200238300452,1.6726152992721812,0.8164448473945989,1.2083385748276199,0.8352049379264818,-7.608439046242792
62,1,-0.11887333659044631,0.9857254972480872,0.913619446660613,-1.5886346446261954,-1.1250521205835406,0.100914907150643,-1.9673623207687734,0.5258979986799476,1.9795520796151547,1.815468091271148,0.09014267613120612,0.15722733226972943,1.0517521141109465,0.3739320582944949,-11.177913106030516
63,1,-1.4928999357619759,1.5656075613356966,-0.6694603988456078,0.1501311719062072,-0.7316757829821888,0.03526592806063734,-1.2685749722583923,0.10111670613731938,3.9698530289683656,0.2716196658238068,0.7262633464940258,0.25207945600047515,1.017789342527189,0.530313209253349,-10.080804455450222
64,1,-0.7813014542877269,0.6065239466871126,1.6340576286782669,0.5086322462828002,-1.1195837372358204,-0.5889148648970159,-0.9162201777090655,0.23750615379073825,1.2558702216862747,4.309703698970937,1.1166785462435755,0.15826246003125083,0.7449356557535874,0.6324778436132267,-9.606020848931802
65,1,0.19534313353664762,-0.43748281792209637,0.15149245004139253,-1.3183254421565145,0.11554472987555854,-0.9193065836033315,-0.728499696965393,0.7667547816456065,0.3588038633248025,0.7274506917110088,0.12468178212571582,0.6967376596012789,0.6315025546689053,0.6947175989194946,-8.12240427112811
66,1,0.8145445660692427,0.4904532508014583,0.9166795953661193,-0.14075183704467942,1.5161871260462427,0.39984049062327165,0.5551563359458663,1.6119642707361987,1.0925822169677468,1.8221470697614046,0.5122706376412386,3.7412678498109107,1.221305349448278,1.3199292913084435,-8.698086821431588
67,1,-0.7665436747481892,-0.5321243585872681,0.9575885473329733,0.5179402848948708,-0.2966617414015146,0.7791756106460771,0.5766779905635433,0.24174969417457506,0.3202833422907259,1.9138295922398383,1.1292213697212352,0.4248606315160195,1.4763721157169978,1.3342095182013995,-7.974401646850757
68,1,-0.8423099983462734,-1.6737140758358073,-1.023029082522444,0.49860417173299654,-0.08823649983179574,1.207818876381023,-1.5833846401247285,0.22073950170691423,0.08139374179919691,0.1777042017296745,1.1033213129779487,0.5455920193787884,1.829256203744535,0.4530773941574094,-10.822429033107245
69,1,0.08170946744200955,-0.6036454729326085,-0.1082209998856497,1.833004284781019,-0.60994706784583,0.4906599988632202,1.6134289886655906,0.6690151060462551,0.29394148339678167,0.5326635992938561,5.471786385043319,0.291727106225629,1.278042997085951,2.24053459154534,-9.911878006646791
70,1,1.5364993551653623,-0.879494346934086,-1.5249053344673218,-1.91474317006384,0.6864113192797353,-0.6115353773563402,-0.8758465365328915,3.833580512708718,0.21110635585372894,0.09730680038181104,0.06095058627954395,1.3822237055698183,0.7365577102774418,0.6453753017231304,-11.801650449260698
71,1,-1.0693708432575773,0.4642873185241748,1.4161595406381189,-0.4184724309526101,0.47599345035768115,-0.2261243070986643,-0.4306333884567162,0.16809180140122773,1.058809096039734,3.3180970761377426,0.36708313997470726,1.0737875240443708,0.8930951493575141,0.806286053600153,-8.434015140861469
72,1,-0.1077762552045441,0.05369449256237305,-0.7570261157510871,-0.04068383392477435,-1.231682313922221,0.9668731080605981,-0.5020906051232554,0.5329479543294658,0.6468980250218722,0.24452656176275547,0.5776306659987662,0.13834305445683331,1.62163768297536,0.7779871259508863,-8.079180952063728
73,1,1.0669270725431377,0.14979888645510178,-0.5455112955595102,-0.38663767543439853,-0.3088189444768591,2.5061402376456923,-1.8940119431007567,2.182154053854423,0.7259738121302427,0.31517931294516177,0.38137764119273326,0.41870748331813223,3.5010751912603943,0.3879006722257887,-12.21818654342266
74,1,-0.5184406200363183,-1.1214170439079256,-2.494445815730512,1.6420615475445912,-0.15475921944603332,-1.2973355657677532,-0.2541945220132768,0.32558596720619454,0.1579146703858654,0.030399321835042136,4.351296545178572,0.5037319169015216,0.5227417185500687,0.8806480157191844,-12.540883611253644
75,1,-0.6252363344444257,-0.3271205954700447,-1.1230624639757294,0.3001376970406333,-0.2714804512924993,-0.8424753268085367,1.0913443541366075,0.28642355523846125,0.4096120795658814,0.15760317485048556,0.8695018969350575,0.43789481688153026,0.6562341200394082,1.725768014278197,-8.344459284476333
76,1,-0.5311538051202066,0.895771076589046,0.6005047765363095,-0.4425771051215914,-0.7459799999697877,-1.141039431411588,-1.5779592155117317,0.3206565821280297,1.776997765840328,1.2468317475884656,0.35661713411702467,0.24778942160002457,0.5652316026092483,0.45430813134356207,-9.427281281021363
77,1,-0.6880059928754508,-1.2741845898872721,-0.2871449653040244,2.138092682740889,0.4827716183595257,0.2880217540622881,-0.5828144573174816,0.2656416147930349,0.13146409481692206,0.42974040652036266,7.890908068414096,1.0825571154374436,1.1548966703036472,0.7472113301849299,-10.135814144629297
78,1,0.9854329673361624,-0.6142099222060297,0.3498033950970285,1.4672750061212527,-1.912032680277671,0.7929932344107714,-0.643252948298833,1.9788573077326228,0.2902386084209916,0.92289858503576,3.527996010543237,0.06114915616736038,1.4866074090787467,0.7249689343996688,-10.593605690545225
79,1,-0.12902810838623102,-1.2319053010281973,-1.8531239195620473,1.9390869252161447,0.6416850828654683,0.42653345029792583,1.1728267382152282,0.5195284373663873,0.13830604094836096,0.06562827178941165,6.2146183193395075,1.3099934005320306,1.2377147368681398,1.7975297641403765,-11.781358920392709
80,1,0.7508462487985192,0.4968493201167992,0.12779607334329823,0.30386728272170543,-1.549804112600869,0.7784991063629766,0.5103191022756379,1.4933404129439436,1.101000359366036,0.7070564923328178,0.8734020762460857,0.09444242068346168,1.4758728141368065,1.290667531919046,-8.526407597580661
81,1,-0.810971514618118,-0.3103550673532425,-1.832490481104464,1.8203582526794027,2.148452593211088,-0.8802494573588786,0.12743701020926268,0.22919873404017285,0.41793637087819113,0.06727352030559533,5.389377589545896,7.989619302150031,0.6439560962803362,1.0657923414275479,-12.848893952841431
82,1,0.22318096569982424,0.8647528979026061,0.8356127645001692,-0.2090000348927274,0.37813099804896566,-0.3327612532820329,-2.2598572960489416,0.792801153371153,1.7120705354482557,1.6532372201418226,0.4719887908530464,0.9548101039153162,0.8467238871773165,0.32305630630557786,-9.882672295702413
83,1,-0.6087341070695325,0.22805768710410626,0.07272319856703086,-0.21892088772992338,0.4681454523002654,-0.06692755324983578,-0.04522273732822812,0.2921520396518342,0.7974542797169425,0.6618395250509775,0.4664030683017557,1.0637224937537515,0.9670899418586374,0.9776423524075034,-6.7833032815908
84,1,-0.8994988514035394,-0.7280580156097676,1.3714906273716148,-1.5049800828906936,0.47966936021503787,3.2475178411071712,1.0152476844157599,0.20609900441604892,0.2531761927183531,3.1449209441647934,0.09966147364943534,1.078534561529499,5.072120225164316,1.661338897797297,-15.078720198825625
85,1,-0.5966905854490222,-0.008023966342547232,-0.5299267570273982,-0.3587041853398035,0.5015825264334157,1.22337491509432,1.1359482547939201,0.2964049448887843,0.6007185484096021,0.32112908316861577,0.39437816419330785,1.1072716667680742,1.8435396704362026,1.7646883938355178,-8.334672107666684
86,1,-1.2541219121323297,1.907466232884719,0.6977550156022242,-0.3576473799835107,-1.1262475669811383,-2.055521550403537,0.7892263084343476,0.134667527880301,5.983223559293319,1.4011677817121306,0.3948786186035669,0.1570019457533218,0.3578072751160784,1.483810074211036,-12.403821483693811
87,1,-1.7481931801514325,0.5291805023185205,1.1581929589790023,0.9364917917804152,-0.10227512508928499,-1.3062716582984166,1.3431501865058424,0.07443479169181497,1.144555787004041,2.434719490133494,1.8659870270744676,0.5364777715509769,0.5204112944650212,1.9573178520795471,-10.970318470162256
88,1,-0.6922410599165871,1.4571055170371816,0.30673062898098175,-1.5260840798296544,-0.7069714631937751,0.6532941052992126,-0.9029918051899567,0.26429502736702576,3.485204144147915,0.8764082610186407,0.0971692577537767,0.25966426890196664,1.3863120956414483,0.6366750350776212,-9.816252986586953
89,1,0.9159197111689341,-0.0802865659532633,-0.09948429243198138,-0.028408293356608293,-0.8575999716178174,-0.9857079891465874,0.1227974736479739,1.8204862821643215,0.5508218302800304,0.5382774470465127,0.5862025198901167,0.21672630995185352,0.6108804544163668,1.0633228156313987,-7.721687820569256
90,1,0.2384189881305044,-0.2877127383874348,0.03800872504768365,0.9998461662667035,0.1340314984702623,-0.04906439920140064,-1.55139495205886,0.8074313732022085,0.4294477121992482,0.6348353976806183,2.013381002063719,0.7123668925000548,0.9757662691283149,0.4603825631889346,-8.216548386549928
91,1,-0.2592319362547193,-0.04337401118971892,-1.7097715887215592,0.7634341859252732,-0.051813035949424636,-1.311145590285658,-0.30516491718933364,0.4443786238568928,0.5757689579481172,0.07794702057506447,1.5160693371950513,0.5699676676751461,0.5191446138933333,0.8584881013153313,-9.12764279231415
92,1,-0.28033804502841103,0.2646847022049772,0.161135584075966,-0.7504263180427007,-0.24879291755680968,-0.040099153758672755,1.7372618475387522,0.43326503245543047,0.8332860008775405,0.7359174704297654,0.2464708417232593,0.4499802882490583,0.9801500793199821,2.3836452265663044,-8.342237898038043
93,1,-0.21706226340095505,2.6219700140207327,2.1896832024192676,-0.009501424336508298,-1.4152984088348344,-1.698676161672584,-1.3467777666401426,0.4674444709236255,14.102668246548763,8.394861923312035,0.5996544482805218,0.11098523654643505,0.42769793973684467,0.5099773921723909,-15.642082845252448
94,1,-0.9482093716843779,0.6122434230196692,-1.0734726723025187,-0.9520524397213105,1.2961285069317392,-0.8722540032840759,-0.1850143511769341,0.19439730581634498,1.264519372915239,0.1672664537287922,0.1935028713381455,2.872992611575545,0.6465356096370377,0.9116426693683675,-9.336418187736786
95,1,0.23104723893382606,0.006281794722625197,-0.7060103619999669,-1.0858610881571051,-0.1526649311775555,1.22749402042901,1.1233308888786413,0.800320254512584,0.6111200570885005,0.25996391803123053,0.16479824583170183,0.5049994608086117,1.8473404500912454,1.7535905773499019,-8.694013561881828
96,1,1.6949223057931209,0.2803209079056616,-1.654323103043251,1.1843358393997476,1.3318562647420948,0.24372266813161958,-2.109344836383076,4.636254252046289,0.8490689264495496,0.08330991380280477,2.5123109010263995,2.9988459091117905,1.1295974542334803,0.3483065074955045,-13.119247348184402
97,1,-1.259347743259168,-1.4240921539277713,-0.609974149535305,-0.3588942126830082,-1.306245436534276,-1.0411228877720502,2.5959072127303187,0.13382567057087805,0.10982022320038094,0.29171762582419425,0.39428824328444484,0.12650233356366253,0.5941868517280433,3.6617955200423435,-13.254478225104709
98,1,0.36963918519138617,-2.1372347296497534,-0.8617090186353087,-1.0788241482639527,-0.6530039611616942,0.09121057609081232,-1.616876712166877,0.9451298270807748,0.04666869528561563,0.2156602939805455,0.1661957484330211,0.27703684882476204,1.0466611997246544,0.44555331884300925,-11.262486351110773
