iteration,chain,log_λ_xscale_base,λ_xshift_base,log_λ_yscale_base,log_λ_yshift_base,log_μ_base,log_δ_base,lp
92,1,-0.6781602127773917,0.4759206447278966,-2.117485327035859,-0.22870900548203282,-0.004443671739790976,0.9436254499684426,-8.570082394087992
93,1,-0.520420924278918,0.3715246326498147,0.4702457977590478,1.1516261057859365,0.1717154551629081,-0.6294445314949869,-6.704595651578725
94,1,-0.2489420370990706,-1.1432269973299285,1.4068714933243753,-0.24647523800787216,0.7193179826506768,0.2342702727524212,-7.5042704331275205
95,1,-1.8537611394685019,0.40227278000222283,-0.0007018291557916841,0.17400276617068258,0.1604036948067273,0.4482266466402822,-7.441215038727801
96,1,0.4551912842155494,-2.017120724067842,0.8216060650023982,0.5454169293935995,-1.5899165502604264,0.8569258812883147,-9.768955137438743
97,1,0.09348098160930567,-0.6925603342776285,0.13015021366665191,1.759361082500729,-1.6504470972587093,-0.6884972993896546,-8.912967778922807
98,1,0.14372270428716397,0.5146911997738125,0.23904172466826187,1.0292520485619696,0.8072853431202328,-1.0662421641338735,-7.108954174351661
99,1,2.256428287437756,-0.5901631989390023,0.13832308588198888,-1.161775145806028,-1.492979500115709,0.4109487826786755,-10.116872535719322
100,1,1.1778426799569042,0.7633685057183273,-0.138039342719668,0.9980014008737715,-1.3826926250868068,-1.0172335793344607,-8.47948597969315
101,1,2.1586480720856684,-0.2083543605166352,-0.8676193453532659,-0.47313559011578854,0.7082792832077826,0.5277917333536671,-8.743639854502392
102,1,0.10658254411723805,0.6688685964002224,-2.530563926666404,0.5514192331622708,0.8796797421943829,1.0993452232276557,-10.088110381362089
103,1,-0.07422715233976723,0.2804759470299535,0.8091514969838429,0.5215176630778715,1.4697512203177359,0.10470676756071748,-7.104638900117391
104,1,-1.0630380415155285,0.33030325037649144,0.10103532689678149,-0.3557189334445109,-1.369145531653994,1.2635781114426594,-7.937172870415827
105,1,1.6382267643007034,-0.28691647058438213,0.15136669587471083,1.856308284943592,-0.42509143871902505,-1.0379139750261672,-9.260065433508451
106,1,-0.39404521228958833,1.6777813415659097,-0.0711073081306316,1.608836840586696,2.233746620039655,2.038553583558515,-12.868110581183767
107,1,-0.30904009673143107,-1.2790571817887078,-0.8573393048158614,-1.3763424634507595,0.1738933759147936,1.050532861498947,-8.260981456842588
108,1,-1.1465571483430719,-1.0248360916094021,0.03834302865259392,-0.9868142861951325,-1.935795029838659,-0.6930267374743236,-9.297502893612664
109,1,0.07741579173438846,1.1179764474606075,0.6958329110429984,-0.5872311798010271,-1.604522802322828,0.36318426942322235,-7.909273537847018
110,1,-0.929873624118994,-1.3057178269738325,0.21006349206430472,0.46918033647393026,-0.9176273269581146,0.38791486568171474,-7.426800555997365
111,1,-0.9134425996545784,0.21939277192249101,-1.580559229092692,-1.0472918591373097,0.2163775090137426,0.2004495191006006,-7.795879960345822
112,1,0.36441395159948087,0.997433109540317,1.2450322332411528,1.342673989144518,-0.4838269596287461,1.5506822428994973,-9.073257691412902
113,1,1.4103856049469528,-0.7150887864946581,0.3340964802821137,-1.037020413098597,0.3284673740023053,-0.7679476083870072,-7.706234032999717
114,1,0.2910657252114857,-0.6309729649264416,0.7620048348994253,-0.47555914441681424,-1.9459435852259899,-0.23508603524316643,-8.079439143207054
115,1,1.0457731604687592,1.2427798516726285,-0.074635423205179,0.49093585742476514,-0.5013830644635007,-1.156179728442975,-7.75006533281601
116,1,0.7219851112848474,0.22854249050561376,0.46287845533730204,-0.2957255508720838,-0.6140444785146247,0.34113786867162876,-6.197946151114869
117,1,-0.51998258328538,1.366082617998872,1.1596016412445527,-0.611514099000651,-0.37351379644543553,-0.30397608242255497,-7.557182739524273
118,1,-0.45202050022957674,0.15762191690035776,0.4393259028181694,-2.2855013267414304,1.26772797541955,1.4558955864347503,-10.199859670728296
119,1,-0.15706372719682407,-1.1305317975345703,1.003511422865798,-0.797993775060586,1.3081765087464514,0.10246635742738627,-7.847843965695926
120,1,0.22574040990674168,-0.9252148473128367,-0.6792265162608199,-0.013210906900871365,-0.8240344376322765,0.5129993127497328,-6.668983941273823
121,1,-0.3301307303920231,-0.08649115373227989,-0.3491085636322903,0.7370837009266468,-0.1476086729170578,1.7245145877898822,-7.402318736236376
122,1,-1.5996475408996471,1.1320412794716401,1.4821707084273514,-1.1251887676252703,2.3944914670070134,1.193562538997773,-12.744356401884236
123,1,-0.4529011539055009,-0.4844586482782831,-0.6957558246686085,-0.508000116868565,0.056786235300275587,0.9908437890917643,-6.5971092063783505
124,1,-0.4348758585060065,2.0308717996396246,1.0716425862589294,0.8378016234865224,0.3076136880593029,-2.3549490480361364,-11.415780135133513
125,1,-0.8952928285583048,-1.5942488477464591,0.9487369299979853,0.1995901451586076,-0.663387919736609,1.4687426402439163,-8.953833749787243
126,1,0.06304972096328118,0.7228256309751738,2.110457385020713,0.3100627529035376,-1.4230598882397185,-0.5787235715620755,-9.231952130544634
127,1,0.19786910898113452,0.5663236133426133,-0.7769182827017622,1.3352651616947075,1.609915290763882,1.7121587066075832,-9.648493383926926
128,1,-0.05165727479864173,-1.0309018322906571,0.1815549928472044,0.3458655219164037,-0.06784224620141395,0.5250540521996613,-6.262779481547562
129,1,2.3966319182528877,0.19473178131635613,1.719519971501528,0.5424867887450088,-0.0059517331691430085,0.118882732891717,-10.03711839618112
130,1,-0.37770250351112383,-0.3485193888694542,0.7918956819929153,-1.8362379995097007,0.7805722366763512,1.4346833376902255,-8.97893270107544
131,1,-1.2958952730580053,-0.6688561308234887,0.5017751337631962,-0.9012660452829773,0.7313153044724379,-0.20011471686297944,-7.39645111231709
132,1,-0.8884361323996928,-2.1418720753398963,-1.184764948722456,1.624956744891101,-0.036492710982262366,2.2207456883599486,-12.690696341871389
133,1,-2.150684011169977,2.4105283153584973,0.6043568274991695,0.0013393328857671616,0.1021341904691074,0.5485965735048535,-11.069994717792408
134,1,-0.02816451617427172,0.9371534999831292,-1.269402761016427,0.5263057228848498,-0.06743362511831827,-0.7109197200192395,-7.152323773342168
135,1,-0.6262503518649785,-1.7107335589516175,0.004532467538926158,1.379353001741305,0.3161490344485085,0.18884559904507392,-8.192154665163253
136,1,-0.45483811488298914,-0.4853780967865744,0.03652342963005135,0.2445318493531118,0.09752609282019796,0.410421515689723,-5.8544094758141805
137,1,0.3288273287463048,-0.400230308859248,-0.4796957889055405,-0.9624467681130383,0.0887455280998153,-1.6958192840921793,-7.6678323775588195
138,1,-0.014836871509488245,0.7871544432733456,-0.031107431502077194,-1.229520634280294,-0.9801135501742453,-1.7165449136265896,-8.533466161462691
139,1,-0.667193506802482,0.7811381060328351,0.7129437455928376,0.283703887428425,-0.8964202529369288,0.01952532444046524,-6.737656751481995
140,1,0.16765382217333066,-0.12536853128019648,-0.5531645580443995,0.04997675005245736,0.2915957142300809,1.4422630891566726,-6.772363526952057
141,1,-0.10589044032252329,0.38991718876587816,0.007329210276720278,0.4365844777284076,-0.5009955564553322,-0.01844247735408676,-5.816253496989233
142,1,-0.9022107314721216,1.5661464176123217,-0.9938325192113371,-0.540432048597719,0.9874066363426478,0.5354486746176008,-8.417754113938084
143,1,-0.8596654221155051,0.41979599095421455,-0.6327183328178996,-0.1528605626766535,-1.0738047736538727,0.14111314811285192,-6.769592081628091
144,1,-0.14085928782580023,-0.32736223991963115,0.3351159757288377,0.3302881659305726,-0.0406814612985992,0.6894844916077438,-5.926353304375756
145,1,1.1143137575994178,0.8136123819342059,-2.367162616066531,0.7274681784816526,-0.41769280767426303,-1.4488759606918014,-10.668650144763907
146,1,-0.10783805294952695,0.19881208468471065,-0.43823249901235256,-0.4392644203647843,2.055019259846389,-0.3682115877497578,-7.911051287509259
147,1,-0.47776363003324057,-0.6792194940866649,1.2818821907957219,0.6852408240809305,-0.5676731850238195,-1.5413162736517716,-8.26377262213559
148,1,0.17677120737284968,-0.018325806791430498,-1.2793431467791232,-0.23802028188176905,0.7807401946107745,0.11341248781506313,-6.687318239538872
149,1,-0.244934536082199,0.6013107719979189,0.09043689691845196,-0.3468970292427016,0.5746229024234362,0.7137422493229832,-6.208482914811213
150,1,1.2210976984606337,0.6507860089924975,-1.1749322224550562,0.3403154180446035,1.2306167119566016,0.9299585475260952,-8.408692560064043
151,1,1.6500091269824373,0.558953447405976,-0.20303296139838398,1.1542522643831972,-1.9843852107298763,-0.21191517577744554,-9.70921742674231
152,1,-0.10852379101026782,0.8611346319224946,-1.6158091825528367,-1.2735069732968036,0.8349675286174539,-1.3949574600847987,-9.328164540358515
153,1,-1.0623567836483936,-0.8287677065354598,-1.1054696043400822,2.644540142390454,-0.49900413599310384,-0.7939541188372683,-10.968872063503554
154,1,0.1584855337925081,-2.017860825814023,0.5216269797552252,1.5796145617126653,0.5964324820655234,-0.4826691970084429,-9.240060252109645
155,1,-1.2556690032560818,0.7851788543435086,1.353041346620908,-1.8972180784806787,0.1369684750398244,0.024360159178009162,-9.334991990495967
156,1,0.17909601524943583,1.1604587095410508,0.8029608509410843,-1.8590326686777847,-1.3273606563859743,0.18101381376925188,-9.150701550967975
157,1,-0.5377943785780527,0.25682529072192406,0.13655167540667093,1.4581444928308755,0.5955421409040105,3.537739146248264,-13.198772426279968
158,1,-1.351046829516591,0.6981244679249476,-0.4669574274744612,-0.36002379869762907,-0.3154625760632136,-0.9629781822670536,-7.357238848919716
159,1,0.7042261042023716,-1.2693297340503782,-0.38482004399977404,1.2242507588392595,0.4663702114763497,1.37938802770357,-8.450741834973728
160,1,0.4594919523016484,1.924242918770871,-0.052114042034455785,-0.6837221047839734,-0.6450882587224329,0.7764953819353952,-8.215190896390913
161,1,-0.3827902527988652,2.4930508782270713,-0.13135800861790015,1.7618210175554505,-1.707157387910868,0.8287653405246872,-12.055800009302253
162,1,1.8825944034628277,0.43483910751581084,-0.4362366668536075,-0.6120833182696143,0.5751884034568302,0.23390823164087066,-7.855506157071422
163,1,1.7361692663914756,0.4796823811540286,-1.929857983710426,-0.9548656185420221,-0.9600344730484431,0.35468869777990875,-9.977615877673353
164,1,0.8974196994382466,0.9135870346394636,0.4352435363997285,2.3125910531514444,0.22422856650332454,0.1452194193859804,-9.138073615077008
165,1,-1.493023844631096,-0.11192475452085249,0.900355493838673,-0.5246489726140365,0.31114834165393096,0.4900268849559362,-7.34587297400585
166,1,-1.3407712066218092,-0.897854462706815,-1.4435887923300332,-1.225802988963153,-0.9466375917478356,-0.30737935215086404,-9.104109414247716
167,1,-0.19461769982838548,1.249640352997211,1.5559240649286754,-0.7646458224359091,-0.8015075251971742,-0.0008479268468753314,-8.137368710451028
168,1,0.43526877708250405,-1.6049904515055065,1.4364228091939688,-1.0310546839332093,0.3059727766519187,0.913136716471239,-8.923268953618042
169,1,-0.024759673987918434,-0.8846758628093228,0.3424935258733694,-0.1528503420636295,-0.37942204644232697,-0.00861060108283594,-6.047613548130557
170,1,0.937566766700392,-1.324486335129677,-2.041144635724677,-0.8527903896763277,-0.9954288602728608,-0.22471082261734904,-9.797727167379879
171,1,-0.39299343214234667,0.09268708054252535,-0.38674324052417985,-1.602172474031293,0.6805051071970197,0.022753631530067164,-7.185214515183161
172,1,0.6932057572898891,-0.7650157436622327,-0.43173848286041766,0.07238272387715204,1.4926635873362897,-0.20760409625163523,-7.2779135652427955
173,1,0.6941669777421692,-0.08318438624515262,-0.31162095865791706,0.029005474718142278,-0.7772825604658219,0.9205682741974051,-6.532806449630176
174,1,0.2680317354458696,-0.2251359324488096,0.9004182842490179,1.077540243260485,-0.29565934055745174,0.55041446305026,-6.756003093495688
175,1,0.5848594880136916,1.2575918239825534,-0.502510119535906,0.7573189445817728,-2.410515183820225,0.4174320978536149,-9.88087081336412
176,1,-0.3162908166353915,-0.10453477923797265,1.2549751372690907,-0.5252442598959438,-0.7462538744385313,1.7886122084242013,-8.372551202085058
177,1,-0.23107664754684895,0.005406343273762102,0.4030578422107848,0.46476600788688416,2.346017114997198,-1.3336160992453039,-9.370739657162959
178,1,0.62290639623488,0.10437042860333902,-0.5793219892001135,0.07934135119960316,-0.03372622015177567,-0.12581826207505345,-5.892522336735756
179,1,0.9978316791635794,0.17138568102214544,1.2404979379983183,0.9039684259804207,0.2126450459841401,1.455376688191241,-8.285818389758806
180,1,1.42049136992432,0.09471513328708764,0.36216150785122503,0.7753801382348122,-0.8062760597049531,-0.020448694002010034,-7.2184518185184885
181,1,-1.5240057055916776,-1.0715418385637683,0.9929340380178541,-1.2370501131083556,0.376059846170282,2.458290008525318,-11.599439730518771
182,1,0.4993960329365676,-0.3863860680036477,-0.656347085776993,-0.6780792417380792,-0.786573943629472,0.04708431034153285,-6.468725722938686
183,1,-0.2526622788447429,-0.3110006922357076,-1.5445149609900781,0.5039564805109308,-1.239150829481495,0.4305624411920013,-7.77409972455961
184,1,0.958709439204203,-0.981553585655976,0.03071094132447455,1.5325523067484723,-1.1180450202731458,-0.2147718035822144,-8.277822479299026
185,1,-0.10656669099213915,0.5180247740242129,0.4427285724493358,0.8489225010356971,-0.35580351128085314,0.9799285083096732,-6.65525127312673
186,1,-1.6638073472997457,-0.6486375791730346,-0.06351699832277233,0.250577252839821,1.3199405661205519,-1.2669301807708633,-8.815213273127783
187,1,0.87020852751429,0.20509495835924596,-1.6457322547514897,1.3640792581358456,1.596011571058641,1.5395453853662928,-10.65659451356031
188,1,-0.2787374908376577,0.8447528069207185,-0.016399075843503547,0.9588059233538216,1.618737138801118,0.6724074685658913,-7.9052918743595475
189,1,0.13790274236547875,-1.6114812126471236,1.3947244514251873,1.597068011761514,-1.45333446111102,-1.8390826271332792,-11.816719879197052
190,1,-0.17566039182811027,-1.2413256061072253,0.3849046913467884,-2.3804001364844627,-0.938698716229377,-0.24233285137212815,-9.676672576995795
191,1,0.4469526970281321,0.1620272157128408,0.2660113485514864,1.0413553147222476,1.2206635451409853,0.2707469555065859,-6.985894131939573
192,1,1.057713265681924,0.09459361927221172,0.6776819025990719,1.0317963429227737,0.5313940277658519,-0.6223855646195606,-7.174283780916871
193,1,0.8476567087342195,0.7146761211612165,0.6004565542926629,-0.6806178613504306,0.4112671922235268,1.4344910509871611,-7.653620139010085
194,1,0.03361900803237732,1.0658874446764417,1.0537316340712624,-1.5672760377786485,0.05022356223676059,-0.8539650177233677,-8.231495936906342
195,1,0.48792778750437393,1.3937673474691796,-0.44208539683052817,-0.6001513758167927,-0.5196077366294657,0.4169109612295323,-7.103675732345192
196,1,0.18751473425776022,-0.6902550342150717,0.9687236071399119,-0.029789770545261256,-1.4405799348123092,-0.20159704727116556,-7.2970504808953365
197,1,0.09065874758105491,-1.2492864389514926,-1.6219831105168567,0.19294559748190673,-0.04957662442503336,0.9936292246913186,-8.12700605287839
198,1,-1.446543309215237,-0.42331736678800147,-0.20881806658532373,0.9117449013527938,0.875681303492631,-0.12124102656565584,-7.477674209400132
199,1,0.8921847161164097,1.6758385109225253,-0.20137810520312352,-0.08827916248645712,-0.7720139890857136,0.3133445384612644,-7.687113715865434
200,1,0.20227099245670643,0.794136407167528,-0.5215089417050507,-1.3009143458483128,-0.18067086202109353,0.2828312993551733,-6.887906900912545
