iteration,chain,log_λ_xscale_base,λ_xshift_base,log_λ_yscale_base,log_λ_yshift_base,log_μ_base,log_δ_base,lp
119,1,-0.512282664524562,-1.5249826087207372,0.9959906457620318,-0.8264879994646304,-0.03684791445357638,0.8344928023670701,-7.994041834717851
120,1,-0.989470758410078,-0.3670040426980458,-0.8552910650021882,-0.6506701163209729,-0.4939784189356128,-0.37875569691166255,-6.841685855012145
121,1,0.6340024576376918,-0.25669510071391155,0.9558841756662317,0.8222087272167166,0.10016419159672461,-0.051535494199740524,-6.548772205159157
122,1,0.2449280716345553,-0.7371539556878325,-0.07813358101596574,-1.5574089000490636,-0.00494537492249908,1.1734799139583143,-7.7196775083740325
123,1,-1.8362959032639246,1.0352797817226427,-1.1017931438264885,-0.3626603060084317,0.4296767804869566,-0.5370416899578672,-8.644777905511626
124,1,1.171010075609976,-0.37266709443995527,-0.0752278077182479,0.746081348691583,0.2890377964823509,0.16048304517708079,-6.60450100820935
125,1,0.27882264344492275,0.9305366855640896,-0.29915093247727814,0.24125653774495742,-1.143665321013985,-0.05698116075747567,-6.714908102356143
126,1,-0.23867988581426497,-2.929066888159093,0.436041069345826,0.3434759115198433,-1.278542205396641,-0.7332377346143729,-11.072039292025972
127,1,-1.5476551643141017,0.01926474826314833,1.5896508047246884,-0.4236674075771153,-1.3013567675119662,0.32693402032156677,-8.964884539903803
128,1,-0.6367474391297153,-0.7540751915122174,0.948691553485325,-0.29594080605391043,0.34038838874760063,-0.8897133149083077,-6.948194878205034
129,1,0.04828930964351639,-1.0045991938016796,-1.63939861887006,-0.9317050663126073,-0.10004656251169783,-0.28706080671549095,-7.843464589818551
130,1,0.9595013700147341,0.2501429776226822,0.17702839628668837,0.978232725228293,0.19551170979531288,0.3073290903810314,-6.565715551515549
131,1,0.804557920226193,-1.15970686632455,-0.08546981289534582,-0.7263192236167607,-0.9187641187180862,-1.8636794715370042,-8.935884621619483
132,1,-1.3063517106979254,1.2366307993377978,2.2720687431306548,-1.5195861098716028,-0.5948912402013028,0.43758974064386663,-11.13994580599067
133,1,0.29650614731455466,0.4806127217035242,-1.2935497192476224,-1.9118380558673786,-0.0016556804303591612,-0.6252619299835183,-8.532758866253713
134,1,0.822375705879926,0.4201238979751802,0.38518484986770374,-1.6800220034037665,0.2608587775449834,-0.1640522089679086,-7.472935009652683
135,1,-0.27868621288051304,1.2880795117388477,-0.8187254305433947,0.9808930625518628,0.09414649334085524,-0.6907829597079734,-7.441292211339636
136,1,-1.7429195133845887,-1.481600025667124,0.8969560981086223,-0.5329058056941348,1.1064467867892496,0.5042288667899625,-9.413579773213485
137,1,1.9886064891570063,0.43371174236794696,1.0548304333141734,-0.14673283284194594,-1.0370074559728097,0.6262559010591138,-8.885851363637709
138,1,0.3493294304060467,0.75938685847856,0.6497136972333923,-0.17997033259361145,-0.22054239049380672,-0.6649954564692766,-6.335668481174933
139,1,-2.325282568023678,-0.05733307300838492,-1.4386974194352014,-0.07600268816250469,2.90072198714377,1.235440511339671,-14.226808238963708
140,1,-2.0503865374126127,-1.0137631534424298,0.5392724463372829,0.15828064956391605,-0.6717100059914003,-0.9160271030714299,-8.932615301825937
141,1,0.3570156062280624,-0.8791222018109915,1.3640874931250908,-1.0003595429553365,0.9881512717585083,0.10866309000632804,-7.888641447176628
142,1,0.2906203970918918,-0.7122119776879897,-0.40109260016867054,-0.5336596355622509,1.4257772659209713,-1.2225713413246702,-7.796078946004071
143,1,0.6451067188751204,0.03770856336765026,0.045541334418963735,-1.5501643660676252,0.5592650570936548,-0.2863093229990265,-7.12234051021689
144,1,-0.40508662741335943,-0.5720814521728959,0.7035987738816134,0.3247290700064465,0.5668306603021587,-0.6069637636319917,-6.404418486710653
145,1,0.16561118910481673,-0.6577713888949573,0.6911666504160714,-0.019449856239779306,1.3985365940460954,-0.9326329688732167,-7.395575579766016
146,1,-0.010359492401387341,-2.1214622137044286,0.945547721890196,0.5884136132858233,1.1450183243538166,0.48452797460554164,-9.157048518833886
147,1,1.0577694257426051,-0.5977285086119792,1.37115846107834,0.23298507661767934,0.3640029371542256,0.5166445019516376,-7.4185975887332205
148,1,0.7374136023090176,-0.5955233155677371,-0.3660107388417366,0.7439509554143395,1.6641780959888233,0.9988598755922224,-8.19016295497885
149,1,0.42411999804910927,1.6902149407110025,-0.23347180997814446,-0.9542240630461786,-0.546983321824892,0.06349288360748907,-7.666120733089082
150,1,1.1888595434030511,-0.42465727427322714,1.7956575650295212,-1.109341116184593,0.17473251374202142,1.8204525969695036,-10.210293062533397
151,1,1.1262015089779278,-0.18119513247224717,-0.9207268298145489,2.0878721144500494,-2.3587812264325376,0.1001037120047375,-11.554620701039028
152,1,-0.9285648432719054,0.9093632622258025,-1.1179330945657813,-0.3682987878689104,-0.07529458359155884,0.07161496958263908,-7.056326494280143
153,1,0.8065031453474616,-0.8163515941387516,-0.1596980935172904,-0.26968016188979493,-0.7696825038131356,1.1694967884790486,-7.201252206446567
154,1,-0.14451768912588697,0.6699661458481924,-0.7144208145100219,1.0278750986308725,0.8869134573562868,0.5293923109962883,-7.065399207940652
155,1,-0.8547266115403175,0.053121387226423636,-2.055566676291317,1.1172043761135424,-0.9130746481772679,1.6149935560130928,-10.338025669253284
156,1,2.254165984221725,-0.7901955057277685,-1.1416882948360119,-0.5106263096808025,-1.1704237983171557,-0.4489452234395514,-9.934285346085439
157,1,1.7236134971287678,0.9749883436242882,-0.7430619631355503,-0.996680310308,-1.8066098996252218,1.5298627526220887,-11.049270124721282
158,1,0.1926213740699878,0.31630907296632904,0.8067670571849782,0.5837165272920642,0.18419173220981802,-0.8949157516739256,-6.495407843723441
159,1,-0.34110311411748373,-0.9833448753182326,-0.9112700254609475,-1.4650510000276706,-0.15778081066401423,0.31356266933129934,-7.6052923502644925
160,1,-0.0063855973859375855,0.5736553834503536,0.41952241067513385,0.6810345437511222,-0.275691609204211,0.1912451633366566,-6.054385675998934
161,1,-0.1642828535708794,-1.0326913310850083,0.14178010142901257,-2.026587001862546,1.0624260262570484,0.7770720304130592,-8.990224557364826
162,1,0.7461794604336454,-0.2925701923201048,-0.1875132925700356,-1.3542302716965482,-1.9658347217554102,0.39889613771101634,-8.78118432433652
163,1,1.0323108172707245,1.0699976249638028,-2.8095603421955593,1.964592314375801,0.8091867252055291,1.8452588327231403,-14.525419266736257
164,1,-0.07317178916259913,1.8805784428979853,-0.6267574556018077,-0.728757162855112,-0.7846829708245416,-0.10687773081635586,-8.060126956844753
165,1,0.6750756171277951,-1.7396032200530638,1.1077758822510357,-1.9931349709669821,0.2877924643956476,-1.0982729318490474,-10.498995601849685
166,1,-0.922373724477048,-0.7277570982701967,1.1637208882415673,1.0707419477227031,-0.311615866391956,-0.016750305593287017,-7.5028928627059095
167,1,-0.1062646996932657,-1.4295260967261632,-1.835079662172164,-1.0127627243544464,-0.45627867969446995,-0.7164081950447934,-9.098368041954462
168,1,1.1311433971432447,0.6886225633245037,-0.2911826454696544,-1.0131761304398363,-0.654952773817894,0.47163025602704234,-7.271830128362039
169,1,0.06745230484861545,-0.5742076249364689,0.8590800879897799,0.42659138341164565,0.8688707988368866,0.3307517262385134,-6.57292929194172
170,1,1.608776057289842,0.011941325619229098,-1.0739714935392124,-1.0970503940565073,-0.5108077743250767,-0.28834997372264615,-8.158285010956922
171,1,-1.3587131755863273,1.629674627878723,-0.7458964880054293,-0.8760316580020016,-0.2226595206021411,-0.0799982168949181,-8.454486649090661
172,1,0.14335585844476648,-1.2536608177219424,0.8276042289222874,0.3325522498770403,-0.30050669422094667,-0.4616578445097928,-6.859215371897562
173,1,0.016339619342853575,0.0422826396811162,0.250689306495201,-0.17398129754276861,-1.0702973686473287,-0.8726009381479788,-6.514700339055292
174,1,-0.5896002535800237,-1.2002252599485446,-1.3377147180063225,0.6091143414775868,-0.4342368564225724,-0.6686009937260945,-7.80576070807397
175,1,0.14765181335128147,0.12228452562182063,1.533993066103769,-0.34326392952965384,0.9699648293455901,-0.6849907609654886,-7.472512963297314
176,1,-1.8255305230531453,1.4187068864588264,-1.1312889578756407,-0.49256447196458414,1.217614105371914,-0.0674854144492307,-9.691063087378797
177,1,1.3344694477318175,0.9584630322721737,1.0317663958123189,-0.604199166793302,0.8614979191211745,0.0732174905558185,-7.951930241936386
178,1,1.2241939265538118,0.4110943204548314,-1.1727345273560998,0.6867545559811383,-0.4174549955831798,1.3000454825492622,-8.203118365212807
179,1,-0.8265442104876634,-0.7391551989885897,-0.45021716300311343,-1.1460476168344569,-3.089839627049119,-0.28480949664689703,-11.70056707135821
180,1,0.07718694455687801,-1.9565402000431242,0.7453158021841751,0.6802647413457972,-1.2605219473450269,0.7486063880603288,-9.014426322268912
181,1,-1.0910898776723192,-0.06115451336505508,0.7967767985970684,-0.016053234609378398,-2.6801579691150392,-0.7000861522837744,-10.264978863637177
182,1,-0.7440136811566505,0.31483807222115795,-1.5271881045444005,1.3951808870324445,-0.8612991470362895,0.5557216184181635,-8.504718859994789
183,1,0.859556213301782,-0.039072454606353106,-0.3947913628854232,-0.6782953479137472,1.031201073238419,-0.28014533774929956,-6.762713900955918
184,1,-1.1855710560143835,0.6672771430457871,0.8350955014786947,0.5525246655330156,-1.1034628698379785,0.23050302805309045,-7.5757649333057575
185,1,-0.16428768818780298,-2.5838558144219794,-0.05306454289546021,0.3100654479824213,-1.613984368624438,0.2251311397113003,-10.242574856322708
186,1,1.574310688470917,1.887460509034438,0.12587831432581606,1.5476850238811242,0.014123542969507083,1.9732977698475553,-11.686750780784578
187,1,0.22084458702479004,-1.2792923398076457,-0.22088417294388632,0.19242141092719336,1.09899026124946,0.3731781504265095,-7.072740482140983
188,1,-1.7190591772656394,1.3891511127717298,0.4240516884587833,0.11335278065638431,-0.5068298976248453,0.821319785907734,-8.518139545364722
189,1,-0.46743927034835603,1.143437580468645,1.022848714839931,-1.8549473724035335,0.6957593165560491,0.7474620484482977,-9.041520579314701
190,1,1.4956000373115987,-0.8106861545402531,-0.02070783390485051,-0.49993455407656867,-0.30731172276902097,-1.15170451976949,-7.796260539889648
191,1,1.2353154076811366,0.24365506302467024,2.2689660810021346,0.6117122520196723,-2.1871731231466742,0.6957835510830697,-11.701437160615077
192,1,1.618051847863278,0.1987064050178975,1.3425667662949292,0.09593622684046457,0.07809499418053832,-1.1463474099585769,-8.40836945511989
193,1,0.18378805073938898,0.4839274887217108,0.4258182993665641,-0.6983993370459921,0.20750418910646684,0.17078711757418705,-6.018267673239452
194,1,0.9038825447887477,-0.05768179294787331,-0.5499538157884052,-0.28587766832971184,-0.7387704804350408,-0.26904009355398023,-6.424966438959577
195,1,0.6882864878100838,-0.995217271326332,1.5910744620793837,0.18126387338880692,1.3953745728990474,1.996118798392459,-10.493696548285156
196,1,-0.25355963379398416,-1.521584304671671,-0.7007952984538346,1.282766249965449,-0.09667521623580304,0.1531219967161264,-7.788084714133489
197,1,-0.14643644938107714,0.1192180354073105,-0.8067656256100311,-0.8733598654804212,-0.8340043013663544,0.6772674439159901,-6.815400783356896
198,1,-0.8362674175594363,1.2404749727565791,-0.5149684483931021,-0.1366238311691963,-0.594115131962543,0.5101661555309861,-7.0812423102614614
199,1,-1.6000368910375415,-0.4886123851783854,1.5092602390335683,0.45306406965144014,-0.9967167730160738,0.5333347403125451,-8.793573152629742
200,1,-0.816318644942757,-0.16452636966678758,0.771848310209685,1.1344940181750542,1.2218822109810197,1.335993777905974,-8.440704729108427
